datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 04:45:00-04:00,430.3647,0.5425115051825925
2019-06-01 04:46:00-04:00,430.51552875,0.5425115051825925
2019-06-01 04:47:00-04:00,430.4486736,0.5425115051825925
2019-06-01 04:48:00-04:00,430.82638312499995,0.5425115051825925
2019-06-01 04:49:00-04:00,430.95217184999996,0.5425115051825925
2019-06-01 04:50:00-04:00,430.523420895,0.5425115051825925
2019-06-01 04:51:00-04:00,430.5311757,0.5425115051825925
2019-06-01 04:52:00-04:00,430.656768225,0.5425115051825925
2019-06-01 04:53:00-04:00,430.38913671,0.5425115051825925
2019-06-01 04:54:00-04:00,430.355346165,0.5425115051825925
2019-06-01 04:55:00-04:00,430.2713088,0.5425115051825925
2019-06-01 04:56:00-04:00,429.92750754,0.5425115051825925
2019-06-01 04:57:00-04:00,429.50933667,0.5425115051825925
2019-06-01 04:58:00-04:00,429.30846711,0.5425115051825925
2019-06-01 04:59:00-04:00,429.6183552,0.5425115051825925
2019-06-01 05:00:00-04:00,429.32548746,0.5425115051825925
2019-06-01 05:01:00-04:00,429.30883008,0.5425115051825925
2019-06-01 05:02:00-04:00,429.96203873999997,0.5425115051825925
2019-06-01 05:03:00-04:00,430.05302649000004,0.5425115051825925
2019-06-01 05:04:00-04:00,429.65040937500004,0.5425115051825925
2019-06-01 05:05:00-04:00,429.09752268,0.5425115051825925
2019-06-01 05:06:00-04:00,-428.38247892,0.5425385987825926
2019-06-01 05:07:00-04:00,-427.4375677,0.5425385987825926
2019-06-01 05:08:00-04:00,-426.83747986000003,0.5425385987825926
2019-06-01 05:09:00-04:00,-425.80978439999996,0.5425385987825926
2019-06-01 05:10:00-04:00,-425.25122574,0.5425385987825926
2019-06-01 05:11:00-04:00,-425.82717144000003,0.5425385987825926
2019-06-01 05:12:00-04:00,-425.51044536,0.5425385987825926
2019-06-01 05:13:00-04:00,-425.69374353,0.5425385987825926
2019-06-01 05:14:00-04:00,-426.42732781,0.5425385987825926
2019-06-01 05:15:00-04:00,-427.25473945,0.5425385987825926
2019-06-01 05:16:00-04:00,-427.06314914999996,0.5425385987825926
2019-06-01 05:17:00-04:00,-426.54591408000005,0.5425385987825926
2019-06-01 05:18:00-04:00,-426.67035477,0.5425385987825926
2019-06-01 05:19:00-04:00,-426.3119135,0.5425385987825926
