datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 05:07:00-04:00,0.0,785.9339317499999,-785.06483718,0.6561075038256458
2019-05-01 05:08:00-04:00,0.0,785.921796,-785.13944184,0.6561075038256458
2019-05-01 05:09:00-04:00,0.0,786.244833,-784.0924765200001,0.6561075038256458
2019-05-01 05:10:00-04:00,0.0,786.3316725,-782.8963018800001,0.6561075038256458
2019-05-01 05:11:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:12:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:13:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:14:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:15:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:16:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:17:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:18:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:19:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:20:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:21:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:22:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:23:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:24:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:25:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:26:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:27:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:28:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:29:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:30:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:31:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:32:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:33:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:34:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:35:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:36:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:37:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:38:00-04:00,0.0,0.0,0.0,0.9542692742706458
